1.000000,6010921.641299,804780.454133,6815702.095432,6377192.329768,809458.784185,7186651.113953,1066178.065002,137085.586449,1203263.651451,1531140.355173,308875.779971,1840016.135144,1639439.522831,142056.763157,1781496.285988,1774163.698293,216762.324557,1990926.022850,1181610.350738,139907.077163,1321517.427901,1535171.839199,301789.914028,1836961.753228,1906446.737104,156165.125269,2062611.862373,1753963.402726,211596.667724,1965560.070451,12824551.419717,3808993.820601,11655759.692137,3496405.407118,1168791.727580,319195.672166
2.000000,2011043.437228,105705.267671,2116748.704899,2347454.881457,119291.542582,2466746.424039,374432.729092,16664.107519,391096.836611,524132.526926,42188.714711,566321.241637,538497.838503,18067.950034,556565.788537,573980.342707,28784.495407,602764.838114,457762.648464,19296.090624,477058.739089,590625.036682,46688.806118,637313.842801,662687.818984,21655.178972,684342.997956,636379.377327,31651.466868,668030.844194,4005947.180794,1148220.909258,3830525.235432,1098169.567110,175421.945362,50051.342148
3.000000,5043165.711911,315238.800201,5358404.512112,11276385.509549,684486.072474,11960871.582023,971062.518617,50875.405599,1021937.924216,1399772.780646,125786.207478,1525558.988124,1283154.759711,52856.695383,1336011.455095,1389175.652937,85720.491741,1474896.144678,2295651.400415,114266.581879,2409917.982294,2991033.078204,265887.858253,3256920.936457,3139983.082816,127418.582814,3267401.665630,2849717.948113,176913.049529,3026630.997642,22305047.112830,4863763.873379,21034426.385445,4612786.667028,1270620.727385,250978.906355
4.000000,5170907.865264,392234.625699,5563142.490963,11261564.047957,813927.306192,12075491.354149,1013950.994154,64136.583071,1078087.577225,1415090.559611,154895.598495,1569986.158106,1354300.027103,66609.918718,1420909.945820,1387566.284397,106592.525415,1494158.809812,2284586.284853,134918.296448,2419504.581301,3011519.092303,317413.139221,3328932.231524,3153699.067795,149837.250629,3303536.318424,2811759.603006,211758.619894,3023518.222900,20232046.508733,6077885.831282,18857693.291417,5763795.866798,1374353.217316,314089.964485
5.000000,1984948.044138,132026.163817,2116974.207956,4672078.328679,305027.384337,4977105.713016,384136.337417,21688.863986,405825.201403,529181.701106,52167.155896,581348.857003,540420.378424,22867.656813,563288.035237,531209.627191,35302.487122,566512.114313,932565.330978,50822.464408,983387.795386,1222187.835586,118975.976695,1341163.812281,1345290.099400,56719.758936,1402009.858336,1172035.062715,78509.184298,1250544.247013,6628460.761100,2178971.102165,6218176.704919,2074166.423917,410284.056182,104804.678248
6.000000,266683.291890,18255.790698,284939.082588,433615.509370,28211.032644,461826.542014,50262.530205,3097.330090,53359.860295,75952.431136,7082.342932,83034.774068,66279.471447,3091.640843,69371.112290,74188.859102,4984.476833,79173.335935,81904.017468,4820.775811,86724.793280,120613.686195,10866.524692,131480.210887,115803.893024,5030.193361,120834.086386,115293.912683,7493.538779,122787.451462,1252353.996803,757132.873485,1172521.240132,720019.320438,79832.756670,36457.318943
7.000000,269882.750284,20021.698767,289904.449051,577168.127636,40154.755709,617322.883345,51464.287553,3330.026749,54794.314302,76588.094408,7807.834327,84395.928736,67093.890920,3398.002671,70491.893591,74736.477402,5485.835020,80222.312422,121201.890335,7009.350572,128211.240907,151972.215205,15071.589453,167043.804659,162821.309675,7954.893331,170776.203005,141172.712421,10118.922352,151291.634773,1383056.356548,845386.313560,1289899.328813,802601.937576,93157.027735,42786.375984
8.000000,296210.931757,25211.099183,321422.030941,473626.076913,36966.903247,510592.980161,58018.344519,4608.099433,62626.443952,81530.415197,9190.404700,90720.819896,75245.744992,4668.210039,79913.955031,81416.427050,6744.385011,88160.812062,105428.431578,7234.298115,112662.729693,119580.769931,13011.556954,132592.326884,132498.820754,7402.528819,139901.349573,116118.054650,9318.519360,125436.574010,893160.910797,527065.015459,833236.359475,496772.151561,59924.551322,30292.994109
20.000000,6695.687894,1809.910083,8505.597977,202306.228964,17942.524936,220248.753900,552.321768,300.454050,852.775817,1287.491176,683.198594,1970.689770,2323.692811,337.685013,2661.377824,2532.182140,488.572426,3020.754566,16955.330948,1707.679853,18663.010801,38962.403555,4473.575236,43435.978791,86318.084854,7194.967279,93513.052133,60070.409607,4566.302568,64636.712175,78081.148502,0.000000,64940.830915,0.000000,13140.317586,0.000000
21.000000,429176.650684,442658.906865,871835.557550,403375.009920,415951.531354,819326.541275,39060.479788,99362.072782,138422.552571,87072.348572,131058.356024,218130.704596,142557.009015,98631.950600,241188.959615,160486.813309,113606.527458,274093.340768,36639.769622,93342.048908,129981.818530,81372.266532,122525.480435,203897.746967,135110.903430,93638.295667,228749.199097,150252.070337,106445.706344,256697.776682,639402.485970,13776.000000,329529.406317,10308.020000,309873.079653,11887.454589
22.000000,4636.133736,24627.328696,29263.462432,6466.573936,25374.501543,31841.075479,374.616102,6018.616139,6393.232241,808.910938,6427.688358,7236.599296,1789.141175,5991.800070,7780.941245,1663.465520,6189.224130,7852.689650,593.354273,6169.311360,6762.665634,1249.778303,6707.666167,7957.444470,2266.514950,6118.611749,8385.126699,2356.926410,6378.912266,8735.838676,56363.931698,0.000000,21359.424927,0.000000,35004.506771,0.000000
23.000000,162321.041262,129499.389982,291820.431244,204368.470642,157257.026455,361625.497097,16716.435581,30339.305902,47055.741483,35598.325618,35838.966613,71437.292232,51050.933772,30478.385787,81529.319560,58955.346291,32842.731679,91798.077970,21137.579997,36863.592269,58001.172266,44896.209570,43356.243090,88252.452660,64459.059271,37247.620372,101706.679643,73875.621804,39789.570724,113665.192528,384924.389322,32752.000000,254017.379779,7102.000000,130907.009543,5291.181888
99.000000,2070439.141630,341091.843849,2411530.985480,8380608.497532,1391402.974204,9772011.471736,368306.917902,68936.023102,437242.941004,585054.495593,112801.789333,697856.284926,536080.096712,70061.352185,606141.448896,580997.631424,89292.679230,670290.310654,1485785.782983,280700.944617,1766486.727600,2358104.689773,457504.951607,2815609.641380,2188200.671610,289935.543778,2478136.215388,2348517.353165,363261.534203,2711778.887368,6483068.743061,157315.332157,5991513.505321,134607.951789,491555.237740,22707.380368
